,Name,address,pincode,website,phone number,scrap
136,Om Animals & Dairy Farm Seka,"Guwana Rd, Bhushan Khurd, Haryana 123001",123001,, ,123102
137,Vikram cow dairy farm,"Manpura, Rambas, Haryana 123034",123034,, ,123102
138,Yadav diary farm. Mulodi,"Mulodi, Narnaul, Haryana 123023",123023,, ,123102
139,Partap Milk Dairy,"Dhani Radha, Haryana 123102",123102,, ,123102
140,Kunjpura Dairy Farm -KDF FOODS,"Village kunjpura, Ateli, Haryana 123021",123021,,097288 83247,123102
141,shri shayam & shri bala ji dairy farm,"Narnaul Road, vpo, Dongra Ahir, Haryana 123028",123028,, ,123102
142,Rao Dairy Farm,"Rasulpur, Haryana 123027",123027,, ,123102
143,Vikash Dairy Farm,"34Q8+G3H, Nangtihari, Haryana 123001",123001,, ,123102
144,Neetu Dairy Farm,"87C8+58V, Rewari-Dahina-Kanina-Mahendargarh Rd, Haryana 123034",123034,, ,123102
145,Kosliya Dairy Farm,"C78V+82G, Bahala, Haryana 123303",123303,, ,123102
146,Dayanand dairy & agriculture farm,"67H4+CMH, Kanina, Haryana 123034",123034,, ,123102
147,Omkar Dairy Farm,"Nihalghar, Haryana 127310",127310,,098177 55759,123102
148,Fresh Field Milk point,"7583+7F2, Lala wala kuwa, Mahendragarh, Haryana 123029",123029,, ,123102
149,Ashok dairy farm,"Mundain, Haryana 123034",123034,, ,123102
150,S D Dairy Farm,"VPO, Kakrala, Kanina, Haryana 123027",123027,, ,123102
151,YADAV DAIRY FARM,"77R2+89M, Rasulpur, Haryana 123034",123034,, ,123102
152,Shubham Dairy Farm Chitlang,"Chitlang Road, Chitlang, Salimabad, Haryana 123034",123034,, ,123102
153,Shilu Dairy farm,"85G3+8J8, Unnamed Road, Bawana, Haryana 123029",123029,, ,123102
154,JANNI farm,"Near Gurha, Canal, Rasulpur, Haryana 123027",123027,https://www.instagram.com/sahabrasulpur/,097290 97687,123102
155,Babulal Ji Ki Dairy Farm,"24VW+XWF, Mohindergarh, Haryana 123001",123001,,094663 13547,123102
156,Om Animals & Dairy Farm Seka,"Guwana Rd, Bhushan Khurd, Haryana 123001",123001,, ,123102
157,Vikram cow dairy farm,"Manpura, Rambas, Haryana 123034",123034,, ,123102
158,Yadav diary farm. Mulodi,"Mulodi, Narnaul, Haryana 123023",123023,, ,123102
159,Rao Dairy and milk plant,"1, Pahrajwas, Haryana 123035",123035,, ,123035
160,Sartaj dairy Milk,"VPO-GURAWARA, Disst, near Government Hospital, Gurawara, Rewari, Gurawara, Haryana 123035",123035,, ,123035
161,Vardan dairy,"VPO, Kosli, Haryana 123302",123302,http://vardandairy.com/,096825 81650,123035
162,DOODH DHARA MILK PLANT REWARI,090344 86755, 86755,https://doodhdhara.com/,090344 86755,123035
163,Kalu Dairy,"5J8M+MH5, Garhi Bolni Rd, Sector 19, Rewari, Dhaliawas, Haryana 123110",123110,, ,123035
164,Diwan Ji Dairy Farms,"7H3F+423, Gindokhar, Haryana 123401",123401,https://diwan-ji-dairy-farms.business.site/, ,123035
165,Rawat Dairy Farm,"Gujjar mohalla, Haryana 123035",123035,, ,123035
166,Manjeet Dairy,"VPO, near Shyam Baba Mandir, Silani, Haryana 124103",124103,, ,123035
167,Om Namah Shivay Milk Dairy,"Machhrauli jhajjar Syam ji mandir khudan, road, Machhrauli, Haryana 124108",124108,, ,123035
168,Captain Dairy Company Outlet,"7MG9+264, Rewari Rd, Jatt mode, Rewari, Chillar, Haryana 123401",123401,, ,123035
169,Payoda Dairy Farms & Food Products,"Sub - Administrative Division Dharuhera, Village Joniawas, behind Hero Moto Corps Ltd, Dharuhera, Haryana 123110",123110,https://www.payodadairy.com/,093101 43443,123035
170,Yadav Dairy Farm,"Street 2 Gugodh, Kosli, Gugodh, Haryana 124109",124109,, ,123035
171,Naveen Milk Dairy,"Bairampur, Haryana 123301",123301,,094680 06539,123035
172,HealthyWhite Desi Gir A2 Cow and Fresh Buffalo Milk,"Ramgarh Rd, Sector 12, Rewari, Dohaki, Haryana 123402",123402,https://thehealthywhite.com/,070270 51051,123035
173,Kanwar singh dairy,"Dhani, Bhudla, Haryana 123401",123401,,089505 68148,123035
174,Harun Pataudi Dairy Farm,"8Q97+667, Milakpurmalikpur, Haryana 122503",122503,,099929 86878,123035
