,Name,address,pincode,website,phone number,scrap
206,Mother Dairy India Limited,"203, Skill Spectrum, Himayat Nagar Rd, Gagan Mahal, Domalguda, Himayatnagar, Hyderabad, Telangana 500029",500029,https://www.motherdairy.com/,040 2322 1133,502321
207,Sindhu Enterprises,"CF9R+WM4, Gandhinagar Main Road, Thallabasti, Solitier Residency, Bhagyalaxmi Nagar, Kavadiguda, Hyderabad, Telangana 500080",500080,,090005 21645,502321
208,Ansar Dairy Farm,"16-4-140, Fateh Khan Bazar, Chanchalguda, Hyderabad, Telangana 500024",500024,,099667 19233,502321
209,Milk Dairy,"Marri Raj Reddy Colony, Uma Nagar Colony, Medchal, Secunderabad, Telangana 501401",501401,, ,502321
210,Heritage Sale Point (Max Hypermarket India Pvt Ltd-Konda),"M, Sln Terminus Mall Sy No:133 Gachib Srilingampallly, Kondapur, Telangana 500032",500032,http://www.heritagefoods.in/,091009 42457,502321
211,M S Yadav Dairy Farm,"C9RP+C76, Vittal Rao Nagar, Madhapur, Hyderabad, Telangana PIN CODE: 500081",500081,http://msyadavdairyfarm.in/,096526 96940,502321
212,LAXMI GANAPATHI HERITAGE PARLOUR,"D, Gandhi Bomma Center, 5/2B, DIST, Guduru, KRISHNA, Andhra Pradesh 521149",521149,http://www.heritagefoods.in/,070368 93869,521149
213,Milk dairy,"54XR+PXX, Valandapalem, Machilipatnam, Andhra Pradesh 521002",521002,, ,521149
214,VISAKHA DAIRY,"Srinivas Nagar Colony, Machilipatnam, Andhra Pradesh 521001",521001,,090304 06982,521149
215,Jersey Parlour,"Koneru Centre, Edepalli, Srinivas Nagar Colony, Machilipatnam, Andhra Pradesh 521001",521001,http://www.creamlinedairy.com/,1860 425 2627,521149
216,Vijaya Dairy,"near dargah, Guduru, Gulabpura, Andhra Pradesh 521149",521149,, ,521149
217,BANDAR DAIRY FARM PURE MILK,"GANGGULUTHOTA, Valandapalem, Machilipatnam, Andhra Pradesh 521001",521001,, ,521149
